dataset_id,split,new_split_role,source_frame_id,source_path,source_name,source_relative_path,split_group,acquisition_period,campaign,candidate_index,candidate_orientation,candidate_box_thumbnail,crop_box_full,normalizer_foreground_fraction,output_dhash64_foreground_crop,output_phash64_foreground_crop,nearest_legacy_id,nearest_legacy_dhash_distance,nearest_legacy_phash_distance,keypoint_labels_used,model_outputs_used_for_selection,quality_tier,background_operation,data_role,stage_label,stage_label_source,output_path,relative_path,raw_review_path,output_sha256,manual_quality_review,manual_stage_review,manual_note,quality_original_width,quality_original_height,quality_mode,quality_alpha_present,quality_transparent_fraction,quality_white_fraction,quality_border_white_fraction,quality_border_rgb_std,quality_black_fraction,quality_nonwhite_fraction,quality_strict_green_fraction,quality_green_to_nonwhite_ratio,quality_green_components,quality_green_bbox_fraction,quality_green_bbox_touches_border,quality_blur_laplacian_thumbnail,quality_background_class,quality_clean_background_score,quality_significant_green_components,quality_second_to_first_green_area_ratio,quality_secondary_to_first_green_area_ratio,quality_raw_green_pixels,quality_standardized_green_pixels,quality_green_preservation_ratio,source_crop_box_fullplant,shoot_only_path,shoot_mask_path,seed_base_root_mask_path,full_plant_mask_path,whole_seedling_preserved,normalization_version,shoot_fraction,root_base_fraction,fullplant_fraction,nonshoot_to_shoot_area_ratio,estimated_major_length_work,estimated_base_x_work,estimated_base_y_work,scanner_line_support_fraction,normalization_padding_pixels,fullplant_quality_original_width,fullplant_quality_original_height,fullplant_quality_mode,fullplant_quality_alpha_present,fullplant_quality_transparent_fraction,fullplant_quality_white_fraction,fullplant_quality_border_white_fraction,fullplant_quality_border_rgb_std,fullplant_quality_black_fraction,fullplant_quality_nonwhite_fraction,fullplant_quality_strict_green_fraction,fullplant_quality_green_to_nonwhite_ratio,fullplant_quality_green_components,fullplant_quality_green_bbox_fraction,fullplant_quality_green_bbox_touches_border,fullplant_quality_blur_laplacian_thumbnail,fullplant_quality_background_class,fullplant_quality_clean_background_score
v4_val_0011,val,val,src_0546,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100038.tif,100038.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100038.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0516,0516,传感器a1-b4 苗,3.0,horizontal,"[358, 351, 575, 374]","[2056, 2009, 3542, 2340]",0.0788670084941833,701f232120604040,fa3a259596cac8e8,stagev3_0052,11,22,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\val\v4_val_0011.png,images\val\v4_val_0011.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\val\v4_val_0011.jpg,3b17223de3fcdec4b1a49ce379a072bda922f5c820984ad30bcad553f4d7caac,pending,not_required_for_selection,,1486.0,331.0,RGB,0.0,0.0,0.9117153234649122,1.0,0.0,0.0,0.0855777138157894,0.0599472313596491,0.7005005005005004,1.0,0.2493146929824561,0.0,295.4111842105263,white_removed_candidate,8.823431,1.0,0.0,0.0,32842.0,29433.0,0.8961999878204738,"[1818, 1936, 3780, 2413]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\val\v4_val_0011.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\val\v4_val_0011.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\val\v4_val_0011.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\val\v4_val_0011.png,1,v4_fullplant_classical_pixel_v2,0.06895083547557841,0.010952763496143958,0.08051574550128535,0.1588488873354305,736.1964907360768,906.2343378261558,130.63274932986246,0.9884371807967314,10,1620,409,RGB,0,0.0,0.915515988372093,0.9990491283676703,3.0656375885009766,0.0,0.08169815891472869,0.032052446705426355,0.3923276501111934,4,0.2193859011627907,0,336.9618459302326,white_removed_candidate,8.255301
v4_val_0012,val,val,src_0546,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100038.tif,100038.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100038.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0516,0516,传感器a1-b4 苗,1.0,horizontal,"[349, 175, 520, 188]","[2010, 953, 3204, 1224]",0.1256652265015112,d020301e33716140,bee0c70f6196982d,stagev3_0085,16,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\val\v4_val_0012.png,images\val\v4_val_0012.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\val\v4_val_0012.jpg,68f30cd5e083da6104a0327df60315f116fcd62632fd6d085a06a4f20d4b59d3,pending,not_required_for_selection,,1194.0,271.0,RGB,0.0,0.0,0.8616143588362069,0.9975728155339806,3.001771211624145,0.0,0.1349508351293103,0.0992726293103448,0.7356207111665628,1.0,0.2530307112068966,0.0,311.4544046336207,white_removed_candidate,8.717161,1.0,0.0,0.0,32073.0,31755.0,0.9900851183238236,"[1819, 893, 3395, 1284]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\val\v4_val_0012.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\val\v4_val_0012.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\val\v4_val_0012.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\val\v4_val_0012.png,1,v4_fullplant_classical_pixel_v2,0.07653647422332428,0.0007497371051709141,0.07735274643956015,0.009795814515616055,710.89171203666,896.829863800963,130.45239987057235,0.8962337662337663,10,1596,411,RGB,0,0.0,0.9203953598484849,1.0,0.0,0.0,0.07753314393939394,0.04967151988636364,0.6406488549618321,1,0.126953125,0,193.4121981534091,white_removed_candidate,8.840791
v4_val_0013,val,val,src_0546,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100038.tif,100038.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100038.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0516,0516,传感器a1-b4 苗,6.0,horizontal,"[307, 687, 536, 724]","[1745, 3999, 3313, 4466]",0.0769894681641393,0163360c10302020,ba4bcad0c2f4343d,stagev3_0019,13,20,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\val\v4_val_0013.png,images\val\v4_val_0013.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\val\v4_val_0013.jpg,f1ac4f73255e5a01e467bbbce0e59803a1ee59ef7d7aef79cd5dbf4d0956fb8a,pending,not_required_for_selection,,1568.0,467.0,RGB,0.0,0.0,0.9144094366776316,1.0,0.0,0.0,0.0833547491776315,0.0680509868421052,0.8164020348389086,1.0,0.4450041118421052,0.0,302.13661595394734,white_removed_candidate,8.828819,2.0,0.0001834862385321,0.0001834862385321,54362.0,49059.0,0.9024502409771532,"[1494, 3896, 3564, 4569]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\val\v4_val_0013.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\val\v4_val_0013.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\val\v4_val_0013.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\val\v4_val_0013.png,1,v4_fullplant_classical_pixel_v2,0.07331370192307693,0.008032451923076923,0.08178966346153846,0.10956276538190403,830.2738121794737,1004.5159331888688,126.53972979963615,0.9864296597257491,13,1626,546,RGB,0,0.0,0.9149368640988372,0.9979744136460554,3.9613845348358154,0.0,0.08342796148255814,0.03575808502906977,0.4286103171362461,2,0.21812545421511628,0,300.4677053052326,white_removed_candidate,8.383393
v4_val_0014,val,val,src_0546,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100038.tif,100038.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0516\100038.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0516,0516,传感器a1-b4 苗,5.0,horizontal,"[249, 546, 534, 587]","[1374, 3140, 3324, 3657]",0.0562971698113207,0011170c183060c0,bb60ce9cb0a7ac29,stagev3_0075,7,14,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\val\v4_val_0014.png,images\val\v4_val_0014.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\val\v4_val_0014.jpg,29ff93c4c74c5cb7564cbf80aa044bdcc93913ceb334835dbf2585ca2957732b,pending,not_required_for_selection,,1600.0,424.0,RGB,0.0,0.0,0.9363941865808824,1.0,0.0,0.0,0.0619255514705882,0.0491871553308823,0.7942949907235621,1.0,0.3481732536764705,0.0,262.8772977941176,white_removed_candidate,8.872788,2.0,0.0003525471531817,0.0003525471531817,38754.0,34050.0,0.8786189812664499,"[1062, 3026, 3636, 3771]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\val\v4_val_0014.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\val\v4_val_0014.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\val\v4_val_0014.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\val\v4_val_0014.png,1,v4_fullplant_classical_pixel_v2,0.055791036717062634,0.009613930885529158,0.06577888768898488,0.17232034841519478,738.2587074295718,907.9117905922226,109.72616621023388,0.9906946826758147,12,1624,487,RGB,0,0.0,0.930473823051948,1.0,0.0,0.0,0.06654575892857142,0.027597402597402596,0.4147131694301506,1,0.20942826704545456,0,308.3519429788961,white_removed_candidate,8.368996
v4_val_0015,val,val,src_0615,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12\062500019.tif,062500019.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12\062500019.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12,9.14-5.12,扫描仪9.5,1.0,horizontal,"[205, 298, 499, 341]","[1106, 1645, 3117, 2188]",0.0600072337962962,282834348c870100,b8b4c2e7371ba4c2,stagev3_0100,13,22,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\val\v4_val_0015.png,images\val\v4_val_0015.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\val\v4_val_0015.jpg,38d03f7af279c3fae6845c50bc80d7df1e90c982c6f7319395e42eaaaad25f8a,pending,not_required_for_selection,,1600.0,432.0,RGB,0.0,0.0,0.9317113903985508,0.9973876698014628,6.208589553833008,0.0,0.0665336277173913,0.0537675498188405,0.8081259306530524,1.0,0.3900588768115942,0.0,418.3064281603439,white_removed_candidate,8.856892,2.0,0.0002327084680025,0.0002327084680025,47639.0,38684.0,0.8120237620437036,"[784, 1526, 3439, 2307]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\val\v4_val_0015.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\val\v4_val_0015.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\val\v4_val_0015.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\val\v4_val_0015.png,1,v4_fullplant_classical_pixel_v2,0.07237924628450106,0.00794984076433121,0.08106953290870489,0.10983591529929417,908.8525345831879,917.6329892889693,170.27169548513623,0.9835578002244669,12,1624,495,RGB,0,0.0,0.9145883413461539,0.9960619918699187,5.153869152069092,0.0,0.08249449118589744,0.03466796875,0.42024586431932004,3,0.4716796875,0,438.4749849659295,white_removed_candidate,8.347498
v4_val_0016,val,val,src_0615,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12\062500019.tif,062500019.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12\062500019.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12,9.14-5.12,扫描仪9.5,4.0,vertical,"[693, 713, 807, 1072]","[3781, 4126, 5087, 6582]",0.026579759106933,20212638206040c0,be78c39790b52465,stagev3_0047,11,14,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\val\v4_val_0016.png,images\val\v4_val_0016.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\val\v4_val_0016.jpg,8fe5c91e773fead129ce594e55975d81db765d2f72d20ede7cbb36dd0f6e13b1,pending,not_required_for_selection,,851.0,1600.0,RGB,0.0,0.0,0.9689079733455882,0.998031496062992,5.239692211151123,0.0,0.0303165211397058,0.0244930491727941,0.8079109426811938,2.0,0.3918241613051471,0.0,250.81651381426417,white_removed_candidate,8.932895,1.0,0.0,0.0,42086.0,34338.0,0.8159007746043815,"[3494, 3733, 5087, 6975]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\val\v4_val_0016.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\val\v4_val_0016.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\val\v4_val_0016.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\val\v4_val_0016.png,1,v4_fullplant_classical_pixel_v2,0.041867843511450384,0.0036013040712468193,0.046110050890585244,0.08601599149146298,813.6326855852528,247.6794429213572,915.9355218682663,0.9940471380471381,20,826,1640,RGB,0,0.0,0.9515579578488372,1.0,0.0,0.0,0.04729893410852713,0.016851380813953487,0.35627400768245837,5,0.2613856589147287,0,228.95568374515503,white_removed_candidate,8.198658
v4_val_0017,val,val,src_0615,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12\062500019.tif,062500019.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12\062500019.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12,9.14-5.12,扫描仪9.5,2.0,horizontal,"[148, 452, 526, 510]","[729, 2520, 3315, 3252]",0.0388010485651214,141c246341c08080,ea35b1d34baca452,stagev3_0087,10,22,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\val\v4_val_0017.png,images\val\v4_val_0017.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\val\v4_val_0017.jpg,e8796cf2ecac8b18cdef4bca62c5f732c68301281655ff63e8bd762aa8b16ab1,pending,not_required_for_selection,,1600.0,453.0,RGB,0.0,0.0,0.9534348060344828,0.9972868217054264,6.218254089355469,0.0,0.0446928879310344,0.0328394396551724,0.7347799879445449,1.0,0.2816540948275862,0.0,416.3447467643384,white_removed_candidate,8.900087,2.0,0.0003525126317026,0.0003525126317026,30702.0,25540.0,0.8318676307732396,"[315, 2359, 3729, 3413]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\val\v4_val_0017.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\val\v4_val_0017.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\val\v4_val_0017.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\val\v4_val_0017.png,1,v4_fullplant_classical_pixel_v2,0.049958248987854253,0.005125253036437247,0.057106528340080974,0.10259072606174184,876.58660422179,1006.3198469419226,171.21162049154535,0.9948155080213904,12,1624,518,RGB,0,0.0,0.9382668711656442,1.0,0.0,0.0,0.05913295628834356,0.018404907975460124,0.31124620060790276,5,0.2016631518404908,0,372.20372411809814,white_removed_candidate,8.008338
v4_val_0018,val,val,src_0615,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12\062500019.tif,062500019.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12\062500019.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12,9.14-5.12,扫描仪9.5,3.0,horizontal,"[209, 688, 552, 730]","[1109, 3988, 3456, 4519]",0.0417161602209944,0c0f11316040c080,fa68a5879ed85909,stagev3_0061,5,20,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\val\v4_val_0018.png,images\val\v4_val_0018.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\val\v4_val_0018.jpg,aab568a380e7b47e7b3a910abd9500cffaa692987d37471d71f25cfd2c971cb0,pending,not_required_for_selection,,1600.0,362.0,RGB,0.0,0.0,0.9503973599137931,1.0,0.0,0.0,0.0483230064655172,0.0416722790948275,0.862369337979094,1.0,0.209051724137931,0.0,397.9800983297414,white_removed_candidate,8.900795,1.0,0.0,0.0,50600.0,24052.0,0.4753359683794466,"[733, 3871, 3832, 4636]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\val\v4_val_0018.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\val\v4_val_0018.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\val\v4_val_0018.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\val\v4_val_0018.png,1,v4_fullplant_classical_pixel_v2,0.09371993670886077,0.01617879746835443,0.11178955696202532,0.17262919754858097,888.0302911649783,1009.3889480348096,164.6511837936104,0.9836998663101604,10,1620,415,RGB,0,0.0,0.8814110209923665,0.9960505529225908,7.487066268920898,0.0,0.11532383110687022,0.04018070133587786,0.34841628959276016,11,0.6280862356870229,0,615.1962368788819,white_removed_candidate,8.019917
v4_val_0019,val,val,src_0615,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12\062500019.tif,062500019.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12\062500019.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12,9.14-5.12,扫描仪9.5,6.0,horizontal,"[153, 1028, 521, 1125]","[763, 5847, 3280, 7070]",0.0249155405405405,0c04053060408080,ee6ec0879d90636a,stagev3_0061,4,10,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\val\v4_val_0019.png,images\val\v4_val_0019.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\val\v4_val_0019.jpg,f290072a109e31ac0d306c7ea15f25cbecd57929e27e5159ec844b4acfcda29c,pending,not_required_for_selection,,1600.0,777.0,RGB,0.0,0.0,0.9703030873493976,0.9977732793522268,5.223003387451172,0.0,0.0285987700803212,0.0216804718875502,0.7580910586944596,3.0,0.4245105421686747,0.0,287.3601670837008,white_removed_candidate,8.935039,1.0,0.0,0.0,37224.0,28708.0,0.7712228669675478,"[360, 5578, 3683, 7339]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\val\v4_val_0019.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\val\v4_val_0019.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\val\v4_val_0019.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\val\v4_val_0019.png,1,v4_fullplant_classical_pixel_v2,0.028780218160377357,0.0024027122641509433,0.031987765330188676,0.08348485236497734,733.689241528795,999.609133282949,563.4507944216172,0.9917137065336036,21,1642,890,RGB,0,0.0,0.9663753372302158,0.9857362689393939,13.67641544342041,0.0,0.03259892086330935,0.013116850269784174,0.4023706896551725,3,0.0776472571942446,0,189.50968131744605,white_removed_candidate,8.360257
v4_val_0020,val,val,src_0615,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12\062500019.tif,062500019.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12\062500019.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.14-5.12,9.14-5.12,扫描仪9.5,5.0,horizontal,"[176, 821, 565, 874]","[892, 4750, 3553, 5419]",0.0622916666666666,0465131030204040,be7a8794a1e16878,stagev3_0041,16,14,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\val\v4_val_0020.png,images\val\v4_val_0020.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\val\v4_val_0020.jpg,3f144888e7ceb678a045e3edaa6d690a5be62b8dd73dea47f89f42d2b4b07345,pending,not_required_for_selection,,1600.0,402.0,RGB,0.0,0.0,0.9280674660852714,0.9958795562599048,8.531508445739746,0.0,0.06929808624031,0.0511597625968992,0.7382564998907581,2.0,0.3643713662790697,0.0,495.6969772869774,white_removed_candidate,8.845834,1.0,0.0,0.0,41149.0,35110.0,0.8532406619844953,"[466, 4603, 3979, 5566]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\val\v4_val_0020.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\val\v4_val_0020.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\val\v4_val_0020.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\val\v4_val_0020.png,1,v4_fullplant_classical_pixel_v2,0.07020501138952163,0.007806093394077449,0.07961560364464693,0.11118997404282933,771.2445124048767,946.507949332087,116.56172330569224,0.9910355207706201,11,1622,461,RGB,0,0.0,0.9142631635273972,0.9958720330237358,6.803592681884766,0.0,0.08225866866438356,0.02870826198630137,0.3489998373719304,4,0.19247645547945205,0,487.9215672513204,white_removed_candidate,8.087297
v4_val_0021,val,val,src_0565,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,100060.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B4-01-土-0424\0510\100060.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b4-01-土-0424\0510,0510,传感器a1-b4 苗,11.0,horizontal,"[91, 903, 614, 968]","[326, 5202, 3904, 6022]",0.0439066757493188,800005031c3020c0,b8e08fb0634e68b7,stagev3_0036,10,22,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\val\v4_val_0021.png,images\val\v4_val_0021.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\val\v4_val_0021.jpg,2d9db576bbf5fdc19b51967beb04f2953d7ec96cf2b8b60e5544ef8b670469f7,pending,not_required_for_selection,,1600.0,367.0,RGB,0.0,0.0,0.9471153846153846,0.9938610662358645,8.189385414123535,0.0,0.0507979433760683,0.0363247863247863,0.7150837988826816,6.0,0.3892895299145299,0.0,460.9529761228631,white_removed_candidate,8.878883,3.0,0.0051865852050459,0.0071645202408685,26453.0,22914.0,0.8662155521112918,"[0, 5022, 4476, 6202]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\val\v4_val_0021.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\val\v4_val_0021.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\val\v4_val_0021.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\val\v4_val_0021.png,1,v4_fullplant_classical_pixel_v2,0.04979561611374408,0.002751777251184834,0.05285693127962085,0.05526143596454702,843.712841615561,895.1842983238796,87.68791369906106,0.9030438871473354,11,1622,444,RGB,0,0.0,0.9421875,1.0,0.0,0.0,0.05513392857142857,0.021316964285714286,0.38663967611336036,7,0.21361607142857142,0,256.92201450892856,white_removed_candidate,8.290337
